"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweets","Answer.Q1","Answer.Q2","Answer.Q3","Approve","Reject"
"3BC9H1KCYU5ZCCRA9FEFMDC7P6GWYR","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:01 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:01 PDT 2020","","","3WT783CTPCAX8QQO8Y5WQS3P0MUCBB","A1S88VQY8G8CNC","Submitted","Sun Oct 25 09:42:13 PDT 2020","Sun Oct 25 09:42:35 PDT 2020","Wed Oct 28 09:42:35 PDT 2020","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","One of the best tweets on the #Debate2020 
.@Twitter https://t.co/lx4ycS0fCd","Unclear","N/A","N/A"
"3O0M2G5VC6V8290IRXGGS40PW4X49P","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3AAJC4I4FHLGY2ZAO42LZENNG1VZJ7","A23WTODPHXZ68Y","Submitted","Fri Oct 23 21:11:05 PDT 2020","Fri Oct 23 21:27:39 PDT 2020","Mon Oct 26 21:27:39 PDT 2020","","","","994","0% (0/0)","0% (0/0)","0% (0/0)","#COVID__19 #Covid_19 #COVIDIOTS #COVID19 #covita #coronavirus #Corona #virus #VirusCorona #trump #TrumpIsPathetic #TrumpMeltdown #GOP #Trending  #GOPHypocrisy  #VoteForDemocracy #Debate2020 #TrumpLies #PresidentialDebate #Government #VoteLikeYourLifeDependsOnIt @GOP https://t.co/BskB3Wmya3","Related to Trump|Related to Biden","Unsupportive of Trump","Supportive of Biden"
"30Y6N4AHYPPR65FXEPHVMTUPF3VRDB","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","30BUDKLTXEOAG8TT3FKEDU30ATQ5EI","A23WTODPHXZ68Y","Submitted","Fri Oct 23 20:57:03 PDT 2020","Fri Oct 23 21:06:41 PDT 2020","Mon Oct 26 21:06:41 PDT 2020","","","","578","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs  #EPK_songoftheyear_BTS #debates  #debate2020 https://t.co/GffcnAgmzF","Unclear","Unclear","Unclear"
"30Y6N4AHYPPR65FXEPHVMTUPF3VRDB","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3ZPPDN2SLWPTHVV565XVPA82WQ59EB","A1S88VQY8G8CNC","Submitted","Sat Oct 24 02:08:41 PDT 2020","Sat Oct 24 02:09:05 PDT 2020","Tue Oct 27 02:09:05 PDT 2020","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs  #EPK_songoftheyear_BTS #debates  #debate2020 https://t.co/GffcnAgmzF","Unclear","N/A","N/A"
"3TX9T2ZCB9UZH21F51GY0KL9V0KWZI","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","382M9COHEI8R1NJ84GSML6VG9AGEU6","A23WTODPHXZ68Y","Submitted","Fri Oct 23 20:37:17 PDT 2020","Fri Oct 23 20:44:47 PDT 2020","Mon Oct 26 20:44:47 PDT 2020","","","","450","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs  #EPK_songoftheyear_BTS #debates  #debate2020
 https://t.co/WHIFJKLmhJ","Unclear","N/A","N/A"
"3TX9T2ZCB9UZH21F51GY0KL9V0KWZI","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3TDXMTX3CCNIFHVT4HKAQFFSYIS6IU","A1S88VQY8G8CNC","Submitted","Sat Oct 24 00:02:36 PDT 2020","Sat Oct 24 00:02:56 PDT 2020","Tue Oct 27 00:02:56 PDT 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs  #EPK_songoftheyear_BTS #debates  #debate2020
 https://t.co/WHIFJKLmhJ","Unclear","N/A","N/A"
"3UXQ63NLAAFNOAM0V9TT5RXQ6QVBLZ","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3S3AMIZX3VYQNNO8MUW2LIRP2Y9CD2","A23WTODPHXZ68Y","Submitted","Fri Oct 23 20:44:24 PDT 2020","Fri Oct 23 21:00:52 PDT 2020","Mon Oct 26 21:00:52 PDT 2020","","","","988","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/z7N67ORq9B","Unclear","Unclear","Unclear"
"3UXQ63NLAAFNOAM0V9TT5RXQ6QVBLZ","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3YWRV122CTSASM9HRD6MTWZUY858UQ","A1S88VQY8G8CNC","Submitted","Sat Oct 24 00:02:15 PDT 2020","Sat Oct 24 00:02:35 PDT 2020","Tue Oct 27 00:02:35 PDT 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/z7N67ORq9B","Unclear","N/A","N/A"
"33Q5P9PUSPFQ34VAOAGXOQE63K2ZCC","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","35DR22AR5EDG8TX6K1MDMMQNC4U3XL","A1S88VQY8G8CNC","Submitted","Fri Oct 23 23:55:06 PDT 2020","Fri Oct 23 23:55:53 PDT 2020","Mon Oct 26 23:55:53 PDT 2020","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/GfRWChf8Xo","Unclear","N/A","N/A"
"33Q5P9PUSPFQ34VAOAGXOQE63K2ZCC","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3FIJLY1B6VX6FWB8I5DYTITHDU3PF3","A23WTODPHXZ68Y","Submitted","Fri Oct 23 20:38:40 PDT 2020","Fri Oct 23 20:56:13 PDT 2020","Mon Oct 26 20:56:13 PDT 2020","","","","1053","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/GfRWChf8Xo","Unclear","N/A","N/A"
"3D7VY91L65Q7US4LVLU854CF6VLBM1","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3PS7W85Z80VV6ED2W0MQOW83ZZVT9M","A23WTODPHXZ68Y","Submitted","Fri Oct 23 20:57:35 PDT 2020","Fri Oct 23 21:07:27 PDT 2020","Mon Oct 26 21:07:27 PDT 2020","","","","592","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/RN8NVT7PkO","Unclear","Unclear","Unclear"
"3D7VY91L65Q7US4LVLU854CF6VLBM1","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3R6P78PK7L4ALO0AA6S0GDUQ3DNGTZ","A1S88VQY8G8CNC","Submitted","Sat Oct 24 02:07:04 PDT 2020","Sat Oct 24 02:07:29 PDT 2020","Tue Oct 27 02:07:29 PDT 2020","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/RN8NVT7PkO","Unclear","N/A","N/A"
"3SBNLSTU6UY08W1OO6B88WWOOKEZDC","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3JCG6DTRV4JO6X2WWY3H5MN5PS1QQS","A23WTODPHXZ68Y","Submitted","Fri Oct 23 21:00:18 PDT 2020","Fri Oct 23 21:16:54 PDT 2020","Mon Oct 26 21:16:54 PDT 2020","","","","996","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/KoR4IeWFQM","Unclear","Unclear","Unclear"
"3SBNLSTU6UY08W1OO6B88WWOOKEZDC","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3RRCEFRB7N5UDMD9FJZE7UR17124BY","A1S88VQY8G8CNC","Submitted","Fri Oct 23 23:56:22 PDT 2020","Fri Oct 23 23:56:43 PDT 2020","Mon Oct 26 23:56:43 PDT 2020","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/KoR4IeWFQM","Unclear","N/A","N/A"
"3DTJ4WT8BD8502FOK1MSEEE9OWFZE5","32TFGTUJLPX7SUONN4KYSB3FBTSIPD","Deliberation in News Discussions","Please read the given tweet and label it according to the dimensions described","news, deliberation","$0.01","Fri Oct 23 17:07:02 PDT 2020","3","BatchId:4228186;OriginalHitTemplateId:928390828;","3600","259200","Fri Oct 30 17:07:02 PDT 2020","","","3FPRZHYEPZ0O44SBKMLVY1T2WSZV3L","A23WTODPHXZ68Y","Submitted","Fri Oct 23 20:40:50 PDT 2020","Fri Oct 23 20:57:53 PDT 2020","Mon Oct 26 20:57:53 PDT 2020","","","","1023","0% (0/0)","0% (0/0)","0% (0/0)","#BTSxBBMAs #EPK_songoftheyear_BTS #debates #debate2020 

https://t.co/hdVbmqMdp6","Unclear","Unclear","Unclear"
